iter	Passed	Remaining
1479	4927	1731
1480	4930	1727
1481	4933	1724
1482	4937	1721
1483	4940	1717
1484	4943	1714
1485	4946	1710
1486	4949	1707
1487	4952	1704
1488	4955	1700
1489	4958	1697
1490	4961	1693
1491	4964	1690
1492	4967	1687
1493	4970	1683
1494	4974	1680
1495	4977	1676
1496	4980	1673
1497	4983	1670
1498	4986	1666
1499	4989	1663
1500	4993	1659
1501	4996	1656
1502	4999	1653
1503	5002	1649
1504	5005	1646
1505	5008	1642
1506	5011	1639
1507	5014	1636
1508	5017	1632
1509	5021	1629
1510	5024	1626
1511	5027	1622
1512	5030	1619
1513	5033	1615
1514	5037	1612
1515	5040	1609
1516	5043	1605
1517	5046	1602
1518	5049	1599
1519	5052	1595
1520	5056	1592
1521	5059	1589
1522	5062	1585
1523	5066	1582
1524	5069	1578
1525	5072	1575
1526	5076	1572
1527	5079	1569
1528	5082	1565
1529	5086	1562
1530	5089	1559
1531	5092	1555
1532	5095	1552
1533	5098	1548
1534	5102	1545
1535	5105	1542
1536	5108	1538
1537	5111	1535
1538	5114	1532
1539	5118	1528
1540	5121	1525
1541	5124	1522
1542	5127	1518
1543	5130	1515
1544	5134	1511
1545	5137	1508
1546	5140	1505
1547	5143	1501
1548	5146	1498
1549	5150	1495
1550	5153	1491
1551	5156	1488
1552	5159	1485
1553	5162	1481
1554	5165	1478
1555	5168	1474
1556	5172	1471
1557	5175	1468
1558	5178	1464
1559	5181	1461
1560	5184	1458
1561	5188	1454
1562	5191	1451
1563	5194	1448
1564	5197	1444
1565	5200	1441
1566	5204	1438
1567	5207	1434
1568	5210	1431
1569	5213	1427
1570	5216	1424
1571	5219	1421
1572	5222	1417
1573	5226	1414
1574	5229	1411
1575	5232	1407
1576	5235	1404
1577	5238	1401
1578	5242	1397
1579	5245	1394
1580	5249	1391
1581	5252	1387
1582	5255	1384
1583	5258	1381
1584	5261	1377
1585	5264	1374
1586	5267	1370
1587	5271	1367
1588	5274	1364
1589	5277	1360
1590	5280	1357
1591	5284	1354
1592	5287	1350
1593	5290	1347
1594	5293	1344
1595	5297	1340
1596	5300	1337
1597	5303	1334
1598	5306	1330
1599	5309	1327
1600	5312	1324
1601	5316	1320
1602	5319	1317
1603	5322	1314
1604	5325	1310
1605	5328	1307
1606	5332	1303
