iter	Passed	Remaining
909	348043	416887
910	348383	416453
911	348732	416031
912	349092	415622
913	349457	415219
914	349812	414805
915	350179	414404
916	350556	414016
917	350929	413623
918	351278	413200
919	351638	412792
920	352007	412395
921	352381	412003
922	352726	411578
923	353096	411182
924	353474	410795
925	353825	410376
926	354229	410019
927	354587	409610
928	354984	409245
929	355369	408866
930	355740	408470
931	356144	408114
932	356519	407723
933	356871	407306
934	357222	406889
935	357583	406483
936	357972	406109
937	358324	405693
938	358695	405298
939	359099	404941
940	359471	404549
941	359873	404189
942	360293	403849
943	360652	403441
944	361005	403027
945	361365	402620
946	361722	402210
947	362154	401885
948	362552	401519
949	362924	401126
950	363284	400720
951	363626	400294
952	363982	399884
953	364361	399499
954	364737	399111
955	365130	398741
956	365498	398343
957	365876	397957
958	366228	397542
959	366589	397138
960	366939	396722
961	367332	396352
962	367702	395957
963	368069	395560
964	368436	395162
965	368776	394735
966	369150	394345
967	369525	393956
968	369881	393547
969	370259	393161
970	370646	392786
971	371000	392375
972	371346	391955
973	371703	391547
974	372035	391114
975	372391	390706
976	372752	390303
977	373093	389878
978	373423	389443
979	373810	389067
980	374158	388652
981	374512	388241
982	374853	387819
983	375235	387438
984	375600	387040
985	375985	386662
986	376345	386259
987	376726	385877
988	377123	385512
989	377517	385144
990	377874	384737
991	378260	384361
992	378637	383976
993	379006	383582
994	379401	383214
995	379755	382805
996	380139	382427
997	380570	382095
998	380924	381687
999	381327	381327
1000	381721	380959
1001	382095	380569
1002	382465	380177
1003	382823	379773
1004	383238	379424
1005	383640	379063
1006	384014	378676
1007	384382	378281
1008	384751	377887
1009	385131	377504
1010	385527	377138
1011	385916	376764
1012	386303	376388
1013	386651	375974
1014	387011	375573
1015	387357	375157
1016	387706	374744
1017	388053	374330
1018	388391	373907
1019	388731	373486
1020	389085	373080
1021	389455	372688
1022	389807	372279
1023	390155	371867
1024	390512	371463
1025	390851	371041
1026	391210	370640
1027	391577	370246
1028	391936	369844
1029	392332	369477
1030	392710	369094
1031	393107	368729
1032	393513	368371
1033	393893	367989
1034	394264	367599
1035	394625	367199
1036	394971	366786
1037	395345	366399
1038	395702	365996
1039	396090	365622
1040	396445	365217
1041	396822	364833
1042	397185	364435
1043	397541	364032
1044	397548	363310
1045	397916	362917
1046	398283	362525
1047	398654	362136
1048	398994	361719
1049	399358	361324
1050	399722	360929
1051	400066	360516
1052	400431	360122
1053	400768	359703
1054	401131	359307
1055	401487	358905
1056	401867	358525
1057	402221	358121
1058	402656	357790
1059	403032	357405
1060	403379	356996
1061	403741	356600
1062	404115	356214
1063	404481	355822
1064	404861	355441
1065	405224	355046
1066	405578	354643
1067	405941	354248
1068	406324	353870
1069	406705	353492
1070	407101	353125
1071	407514	352773
1072	407895	352394
1073	408318	352051
1074	408739	351706
1075	409143	351345
1076	409551	350990
1077	409922	350601
1078	410286	350207
1079	410674	349833
1080	411036	349438
1081	411422	349062
1082	411784	348667
1083	412141	348266
1084	412480	347852
1085	412821	347439
1086	413167	347029
1087	413527	346633
1088	413893	346241
1089	414263	345852
1090	414605	345441
1091	414963	345042
1092	415313	344638
1093	415683	344249
1094	416031	343843
1095	416392	343447
1096	416756	343055
1097	417090	342637
1098	417434	342227
1099	417778	341818
1100	418116	341404
1101	418469	341002
1102	418805	340587
1103	418857	339942
1104	419203	339535
1105	419541	339123
1106	419893	338721
1107	420261	338333
1108	420637	337951
1109	421005	337562
1110	421376	337176
1111	421757	336799
1112	422099	336390
1113	422504	336031
1114	422911	335674
1115	423291	335295
1116	423657	334905
1117	424008	334503
1118	424348	334093
1119	424714	333704
1120	425061	333299
1121	425409	332896
1122	425753	332489
1123	426099	332084
1124	426440	331675
1125	426780	331266
1126	427145	330876
1127	427493	330473
1128	427834	330065
1129	428201	329676
1130	428567	329288
1131	428950	328912
1132	429295	328507
1133	429638	328101
1134	430006	327714
1135	430378	327330
1136	430736	326935
1137	431079	326529
1138	431424	326125
1139	431787	325734
1140	432134	325331
1141	432470	324921
1142	432805	324509
1143	433159	324112
1144	433497	323703
1145	433843	323300
1146	434201	322906
1147	434543	322501
1148	434908	322112
1149	435259	321713
1150	435619	321321
1151	435995	320940
1152	436378	320566
1153	436722	320162
1154	437085	319772
1155	437463	319394
1156	437806	318989
1157	438180	318607
1158	438568	318236
1159	438990	317889
1160	439389	317525
1161	439753	317137
1162	440155	316776
1163	440557	316413
1164	440944	316041
1165	441343	315678
1166	441848	315389
1167	442231	315014
1168	442669	314677
1169	443095	314332
1170	443497	313970
1171	443907	313613
1172	444323	313261
1173	444741	312909
1174	445127	312536
1175	445500	312153
1176	445884	311778
1177	446260	311397
1178	446628	311010
1179	447023	310643
1180	447392	310257
1181	447781	309885
1182	448170	309514
1183	448606	309174
1184	449012	308814
1185	449412	308450
1186	449808	308082
1187	450227	307731
1188	450640	307375
1189	451066	307028
1190	451457	306657
1191	451859	306294
1192	452239	305915
1193	452671	305572
1194	453087	305217
1195	453523	304876
1196	453954	304532
1197	454357	304169
1198	454781	303819
1199	455197	303464
1200	455632	303122
1201	456255	302904
1202	456701	302569
1203	457134	302225
1204	457599	301901
1205	458047	301566
1206	458479	301221
1207	458841	300830
1208	459217	300447
1209	459596	300067
1210	459982	299691
1211	460348	299302
1212	460721	298918
1213	461090	298531
1214	461426	298123
1215	461767	297718
1216	462106	297312
1217	462441	296904
1218	462801	296512
1219	463133	296101
1220	463490	295707
1221	463848	295314
1222	464192	294912
1223	464536	294510
1224	464889	294113
1225	465238	293715
1226	465591	293318
1227	465930	292913
1228	466297	292526
1229	466645	292127
1230	466993	291728
1231	467347	291333
1232	467688	290930
1233	468040	290534
1234	468404	290145
1235	468748	289744
1236	469107	289352
1237	469473	288965
1238	469814	288562
1239	470153	288158
1240	470523	287773
1241	470885	287384
1242	471224	286980
1243	471568	286580
1244	471923	286186
1245	472259	285781
1246	472619	285390
1247	472957	284987
1248	473299	284586
1249	473667	284200
1250	473999	283793
1251	474333	283387
1252	474681	282990
1253	475031	282594
1254	475366	282189
1255	475718	281794
1256	476075	281403
1257	476424	281006
1258	476771	280609
1259	477129	280218
1260	477462	279813
1261	477815	279419
1262	478171	279028
1263	478538	278642
1264	478889	278247
1265	479233	277849
1266	479589	277457
1267	479933	277059
1268	480278	276661
1269	480630	276268
1270	480973	275868
1271	481329	275477
1272	481699	275094
1273	482046	274698
1274	482418	274316
1275	482786	273932
1276	483147	273544
1277	483517	273160
1278	483875	272770
1279	484211	272369
1280	484552	271969
1281	484906	271577
1282	485251	271180
1283	485602	270787
1284	485941	270387
1285	486306	270002
1286	486650	269605
1287	486990	269205
1288	487331	268807
1289	487686	268416
1290	488021	268014
1291	488363	267617
1292	488721	267228
1293	489050	266823
1294	489399	266429
1295	489761	266043
1296	490122	265656
1297	490467	265260
1298	490815	264866
1299	491171	264476
1300	491495	264070
1301	491839	263674
1302	492187	263280
1303	492546	262893
1304	492886	262495
1305	493269	262120
1306	493641	261739
1307	493984	261343
1308	494353	260961
1309	494687	260560
1310	495026	260162
1311	495391	259778
1312	495737	259384
1313	496088	258992
1314	496427	258595
1315	496760	258194
1316	497121	257808
1317	497473	257418
1318	497809	257019
1319	498164	256630
1320	498503	256233
1321	498846	255838
1322	499182	255439
1323	499526	255045
1324	499880	254656
1325	500232	254265
1326	500601	253884
1327	500958	253496
1328	501337	253120
1329	501696	252734
1330	502052	252346
1331	502408	251958
1332	502737	251557
1333	503080	251163
1334	503425	250770
1335	503774	250378
1336	504114	249983
1337	504475	249598
1338	504844	249217
1339	505203	248831
1340	505542	248436
1341	505895	248046
1342	506251	247659
1343	506589	247264
1344	506923	246866
1345	507267	246473
1346	507622	246085
1347	507974	245696
1348	508320	245304
1349	508668	244914
1350	508999	244515
1351	509354	244128
1352	509697	243735
1353	510055	243350
1354	510107	242818
1355	510453	242427
1356	510813	242043
1357	511144	241645
1358	511500	241259
1359	511845	240868
1360	512191	240477
1361	512541	240089
1362	512903	239706
1363	513267	239324
1364	513597	238926
1365	513940	238534
1366	514279	238141
1367	514626	237751
1368	514966	237358
1369	515312	236968
1370	515664	236581
1371	516019	236195
1372	516363	235804
1373	516710	235415
1374	517065	235029
1375	517584	234718
1376	517990	234356
1377	518388	233989
1378	518762	233612
1379	519116	233226
1380	519488	232848
1381	519815	232450
1382	520178	232067
1383	520530	231681
1384	520911	231307
1385	521278	230927
1386	521646	230547
1387	522015	230168
1388	522361	229779
1389	522715	229392
1390	523080	229012
1391	523424	228622
1392	523788	228240
1393	524145	227856
1394	524476	227460
1395	524824	227073
1396	525157	226678
1397	525498	226287
1398	525864	225907
1399	526227	225526
1400	526572	225137
1401	526912	224745
1402	527259	224357
1403	527627	223978
1404	528012	223606
1405	528379	223227
1406	528726	222839
1407	529076	222452
1408	529448	222075
1409	529808	221692
1410	530147	221301
1411	530531	220929
1412	530894	220548
1413	531245	220162
1414	531612	219783
1415	531960	219396
1416	532302	219006
1417	532641	218615
1418	532987	218228
1419	533340	217843
1420	533674	217450
1421	534030	217067
1422	534386	216683
1423	534704	216285
1424	535072	215906
1425	535430	215523
1426	535771	215134
1427	536122	214749
1428	536498	214373
1429	536835	213983
1430	537286	213637
1431	537668	213265
1432	538033	212885
1433	538380	212498
1434	538760	212125
1435	539158	211758
1436	539540	211385
1437	539909	211007
1438	540272	210627
1439	540639	210248
1440	541002	209868
1441	541354	209483
1442	541753	209117
1443	542124	208740
1444	542519	208372
1445	542923	208008
1446	543322	207641
1447	543676	207257
1448	544020	206870
1449	544362	206482
1450	544740	206107
1451	545093	205723
1452	545438	205337
1453	545816	204962
1454	546177	204581
1455	546549	204205
1456	546928	203831
1457	547291	203451
1458	547637	203064
1459	548015	202690
1460	548383	202312
1461	548770	201941
1462	549130	201560
1463	549507	201185
1464	549897	200815
1465	550266	200438
1466	550622	200055
1467	551032	199692
1468	551382	199308
1469	551755	198932
1470	552120	198553
1471	552483	198173
1472	552863	197799
1473	553211	197414
1474	553565	197031
1475	553941	196656
1476	554310	196279
1477	554665	195896
1478	555028	195517
1479	555380	195133
1480	555738	194752
1481	556088	194368
1482	556434	193982
1483	556794	193602
1484	557135	193215
1485	557491	192833
1486	557836	192448
1487	558184	192063
1488	558533	191679
1489	558876	191293
1490	559249	190917
1491	559612	190538
1492	559972	190158
1493	560328	189776
1494	560703	189401
1495	561081	189027
1496	561427	188642
1497	561819	188273
1498	562160	187886
1499	562523	187507
1500	562893	187131
1501	563261	186753
1502	563637	186379
1503	563992	185997
1504	564369	185623
1505	564731	185243
1506	565152	184883
1507	565532	184510
1508	565891	184130
1509	566273	183757
1510	566630	183376
1511	566974	182991
1512	567335	182612
1513	567683	182228
1514	568038	181847
1515	568396	181466
1516	568758	181087
1517	569138	180714
1518	569506	180337
1519	569866	179957
1520	570209	179572
1521	570580	179196
1522	570936	178816
1523	571291	178434
1524	571671	178061
1525	572036	177683
1526	572399	177305
1527	572766	176927
1528	573140	176552
1529	573515	176177
1530	573883	175801
1531	574264	175428
1532	574633	175051
1533	575019	174679
1534	575384	174302
1535	575759	173927
1536	576118	173547
1537	576466	173164
1538	576828	172786
1539	577192	172408
1540	577554	172029
1541	577897	171645
1542	578264	171268
1543	578629	170890
1544	578967	170504
1545	579343	170130
1546	579725	169758
1547	580097	169382
1548	580469	169006
1549	580861	168637
1550	581247	168265
1551	581620	167890
1552	581988	167513
1553	582360	167138
1554	582732	166762
1555	583104	166387
1556	583452	166004
1557	583830	165631
1558	584175	165247
1559	584514	164863
1560	584859	164480
1561	585226	164103
1562	585588	163724
1563	585933	163342
1564	586300	162965
1565	586649	162583
1566	586989	162199
1567	587342	161818
1568	587696	161438
1569	588055	161059
1570	588419	160682
1571	588779	160303
1572	589142	159926
1573	589504	159548
1574	589857	159167
1575	590219	158790
1576	590645	158429
1577	591011	158052
1578	591358	157670
1579	591713	157291
1580	592083	156915
1581	592453	156539
1582	592833	156166
1583	593216	155794
1584	593576	155415
1585	593933	155036
1586	594350	154673
1587	594732	154300
1588	595073	153917
1589	595427	153537
1590	595790	153160
1591	596186	152791
1592	596564	152417
1593	596930	152041
1594	597326	151672
1595	597686	151294
1596	598045	150915
1597	598429	150543
1598	598780	150163
1599	599153	149788
1600	599526	149413
1601	599885	149035
1602	600271	148663
1603	600685	148298
1604	601092	147932
1605	601521	147571
1606	601950	147210
1607	602349	146841
1608	602766	146477
1609	603180	146111
1610	603594	145746
1611	603988	145376
1612	604466	145026
1613	604897	144665
1614	605302	144298
1615	605697	143928
1616	606088	143557
1617	606494	143189
1618	606957	142835
1619	607351	142465
1620	607745	142094
1621	608116	141718
1622	608562	141360
1623	608991	140997
1624	609387	140627
1625	609779	140256
1626	610177	139887
1627	610572	139516
1628	610927	139136
1629	611277	138756
1630	611640	138378
1631	612012	138002
1632	612366	137623
1633	612729	137245
1634	613064	136861
1635	613405	136479
1636	613757	136098
1637	614104	135717
1638	614452	135336
1639	614788	134953
1640	615134	134572
1641	615506	134196
1642	615855	133816
1643	616218	133438
1644	616564	133057
1645	616930	132681
1646	617307	132306
1647	617669	131929
1648	618010	131547
1649	618364	131168
1650	618710	130787
1651	619063	130408
1652	619406	130026
1653	619745	129644
1654	620103	129266
1655	620460	128887
1656	620810	128508
1657	621181	128132
1658	621539	127754
1659	621891	127375
1660	622271	127001
